Spec	FinalStatus	Verdict	BugType	BugFile	BugLine	BugFunc	CWE	Time	Tokens	UniqueBugID	IsDuplicate
next_protos_parse_lenbyte_overflow	BUILD_ERROR	FP			0	next_protos_parse		0	3151		
make_uppercase_unterminated_string	BUILD_ERROR	FP			0	make_uppercase		0	3151		
cleanse_strlen_oob	BUILD_ERROR	FP			0	cleanse		0	3151		
clear_free_doublefree	BUILD_ERROR	FP			0	clear_free		0	3151		
next_item_unterminated_scan	BUILD_ERROR	FP			0	next_item		0	3151		
bio_to_mem_growth_bug	BUILD_ERROR	FP			0	bio_to_mem		0	3151		
app_passwd_null_outptrs	BUILD_ERROR	FP			0	app_passwd		0	3151		
wrap_password_callback_overflow	BUILD_ERROR	FP			0	wrap_password_callback		0	3151		
name_cmp_null_deref	BUILD_ERROR	FP			0	name_cmp		0	3151		
print_array_len_trust_oob	BUILD_ERROR	FP			0	print_array		0	3151		
app_params_free_oob	BUILD_ERROR	FP			0	app_params_free		0	3151		
parse_yesno_null	BUILD_ERROR	FP			0	parse_yesno		0	3151		
calculate_columns_divzero_oob	BUILD_ERROR	FP			0	calculate_columns		0	3151		
bio_open_default_stack_overflow	BUILD_ERROR	FP			0	bio_open_default		0	3151		
check_cert_time_string_overflow	BUILD_ERROR	FP			0	check_cert_time_string		0	3151		
app_providers_cleanup_doublefree	BUILD_ERROR	FP			0	app_providers_cleanup		0	3151		
get_passwd_stack_overflow	BUILD_ERROR	FP			0	get_passwd		0	3151		
set_ext_copy_null	BUILD_ERROR	FP			0	set_ext_copy		0	3151		
password_callback_overflow	BUILD_ERROR	FP			0	password_callback		0	3151		
app_http_tls_cb_overflow	BUILD_ERROR	FP			0	app_http_tls_cb		0	3151		
print_param_value_oob	BUILD_ERROR	FP			0	print_param_value		0	3151		
app_set_propq_double_free	BUILD_ERROR	FP			0	app_set_propq		0	3151		
corrupt_signature_underflow	BUILD_ERROR	FP			0	corrupt_signature		0	3151		
bio_open_owner_strcpy_overflow	BUILD_ERROR	FP			0	bio_open_owner		0	3151		
mem_bio_to_file_stack_overflow	BUILD_ERROR	FP			0	mem_bio_to_file		0	3151		
set_crl_nextupdate_int_trunc_overflow	BUILD_ERROR	FP			0	set_crl_nextupdate		0	3151		
x509_ctrl_string_strcpy_overflow	BUILD_ERROR	FP			0	x509_ctrl_string		0	3151		
